Customer ID;Age;Gender;Item Purchased;Category;Purchase Amount (USD);Country;Location;Size;Color;Season;Year;Review Rating;Subscription Status;Shipping Type;Promo Code Used;Previous Purchases;Payment Method;Discount value
200;54;Male;Hat;Accessories;73;USA;Idaho;XL;Green;Summer;2023;3.8;Yes;Express;No;nothing;Cash;0.0
201;25;Female;Dress;Clothing;61;USA;Pennsylvania;S;Teal;Summer;2023;3.3;Yes;Next Day Air;No;29;Debit Card;0.0
202;69;Female;Blouse;Clothing;22;USA;Missouri;S;Beige;Fall;2023;4.3;Yes;Free Shipping;No;nothing;Bank Transfer;0.0
203;57;Female;Hat;Accessories;38;USA;Nebraska;L;Magenta;Spring;2023;2.7;Yes;Express;No;nothing;Debit Card;0.0
204;70;F;Scarf;Accessories;38;USA;Indiana;S;Yellow;Fall;2023;3.2;Yes;Next Day Air;No;nothing;Bank Transfer;0.0
205;0;Male;Sneakers;Footwear;100;USA;Arizona;M;Yellow;Fall;2023;4.0;Yes;Store Pickup;No;nothing;Cash;0.0
206;67;Male;Shirt;Clothing;64;USA;Hawaii;M;Silver;Winter;2023;3.0;Yes;Standard;No;nothing;Cash;0.0
207;24;Male;T-shirt;Clothing;55;USA;Wisconsin;L;Silver;Summer;2023;4.2;Yes;Free Shipping;No;nothing;Debit Card;0.0
208;62;F;Gloves;Accessories;91;USA;Rhode Island;M;Silver;Summer;2023;2.9;Yes;Express;No;nothing;Bank Transfer;
209;57;Male;Skirt;Clothing;38;USA;Wisconsin;M;Gold;Spring;2023;4.1;Yes;Store Pickup;No;nothing;Credit Card;0.0
210;55;Male;Sandals;Footwear;97;USA;Minnesota;S;Olive;Winter;2023;3.2;Yes;Store Pickup;No;nothing;Cash;
211;45;Female;Jacket;Outerwear;22;USA;Vermont;L;Teal;Fall;2023;3.0;Yes;2-Day Shipping;Yes;nothing;Cash;10.0
212;69;Female;Skirt;Clothing;92;USA;South Dakota;L;Maroon;Fall;2023;4.2;Yes;2-Day Shipping;No;nothing;Debit Card;
213;67;Female;Handbag;Accessories;84;USA;Virginia;L;Blue;Fall;2023;4.2;Yes;Express;No;nothing;Debit Card;
214;30;Female;Handbag;Accessories;93;USA;Nevada;L;Peach;Fall;2023;4.4;Yes;Store Pickup;Yes;11;Debit Card;10.0
215;24;Female;Jacket;Outerwear;50;USA;Hawaii;L;Blue;Summer;2023;4.2;Yes;Next Day Air;No;nothing;Cash;
216;62;Male;Scarf;Accessories;64;USA;New Jersey;S;Orange;Spring;2023;2.8;Yes;2-Day Shipping;No;nothing;Credit;
217;0;Male;Shorts;Clothing;61;USA;Massachusetts;L;Yellow;Spring;2023;3.7;Yes;Free Shipping;Yes;nothing;Debit Card;10.0
218;35;Female;Sunglasses;Accessories;48;USA;Oklahoma;M;Purple;Winter;2023;3.5;Yes;Next Day Air;No;24;Bank Transfer;0.0
219;28;Female;T-shirt;Clothing;45;USA;California;S;Magenta;Spring;2023;2.9;Yes;Store Pickup;No;8;Credit Card;0.0
220;32;Female;Belt;Accessories;88;USA;Nevada;M;Cyan;Spring;2023;3.0;Yes;Free Shipping;Yes;12;Cash;10.0
221;39;Female;Sneakers;Footwear;57;USA;Arizona;S;Indigo;Spring;2023;3.7;Yes;Express;No;nothing;Debit Card;0.0
222;28;Female;Hat;Accessories;68;USA;North Carolina;XL;Magenta;Summer;2023;4.4;Yes;Store Pickup;No;nothing;Bank Transfer;0.0
223;47;Male;Gloves;Accessories;94;USA;New York;XL;Gray;Spring;2023;4.5;Yes;2-Day Shipping;Yes;nothing;Cash;10.0
224;20;Female;Pants;Clothing;41;USA;Wyoming;M;Turquoise;Spring;2023;4.8;Yes;Free Shipping;No;34;Debit;0.0
225;63;Female;Socks;Clothing;83;USA;South Dakota;S;Beige;Summer;2023;2.9;Yes;Free Shipping;No;nothing;Cash;0.0
226;25;Female;Jacket;Outerwear;22;USA;Arkansas;M;Olive;Spring;2023;3.2;Yes;Next Day Air;No;11;Bank Transfer;
227;29;;Shoes;Footwear;74;USA;Texas;L;Violet;Spring;2023;3.3;Yes;Free Shipping;No;nothing;Debit;0.0
228;50;Male;Jeans;Clothing;90;USA;Rhode Island;M;Turquoise;Winter;2023;4.2;Yes;Standard;No;nothing;Debit Card;0.0
229;18;F;Socks;Clothing;79;USA;New Hampshire;M;White;Spring;2023;2.9;Yes;Store Pickup;Yes;nothing;Credit Card;10.0
230;70;Female;Sandals;Footwear;28;USA;Ohio;S;Silver;Spring;2023;4.6;Yes;Next Day Air;No;nothing;Debit;
231;66;M;Scarf;Accessories;88;USA;Utah;L;Olive;Fall;2023;4.1;Yes;Standard;No;43;Credit Card;0.0
232;28;Female;Blouse;Clothing;26;USA;Tennessee;M;Blue;Spring;2023;3.1;Yes;2-Day Shipping;Yes;nothing;Debit Card;10.0
233;54;Female;Jewelry;Accessories;27;USA;Hawaii;L;Purple;Winter;2023;4.2;Yes;Express;No;nothing;Bank Transfer;
234;19;Female;Sweater;Clothing;83;USA;Arizona;XL;Yellow;Fall;2023;4.5;Yes;Next Day Air;No;27;Bank Transfer;0.0
235;20;Female;Gloves;Accessories;39;USA;South Dakota;S;Silver;Summer;2023;3.7;Yes;Next Day Air;Yes;24;Credit Card;10.0
236;43;Female;Sunglasses;Accessories;89;USA;New Jersey;M;Cyan;Winter;2023;3.7;Yes;Free Shipping;Yes;nothing;Debit Card;10.0
237;38;Female;Coat;Outerwear;68;USA;North Dakota;L;Green;Winter;2023;3.4;Yes;Next Day Air;Yes;nothing;Credit;10.0
238;50;Female;Dress;Clothing;90;USA;Iowa;M;Beige;Summer;2023;3.0;Yes;Store Pickup;Yes;nothing;Debit Card;10.0
239;64;Female;Skirt;Clothing;34;USA;Ohio;M;Peach;Fall;2023;4.2;Yes;Free Shipping;No;nothing;Cash;
240;49;Male;Pants;Clothing;51;USA;Vermont;L;Yellow;Summer;2023;2.9;Yes;Express;No;nothing;Credit Card;
241;47;;Sweater;Clothing;45;USA;Montana;XL;Turquoise;Winter;2023;3.5;Yes;Free Shipping;No;nothing;Bank Transfer;
242;36;Male;Hoodie;Clothing;88;USA;Delaware;M;Peach;Winter;2023;4.1;Yes;Free Shipping;Yes;43;Debit Card;10.0
243;55;Female;Coat;Outerwear;85;USA;New York;L;Gray;Summer;2023;4.3;Yes;Store Pickup;No;40;Debit Card;0.0
244;25;Female;Jewelry;Accessories;100;USA;Kentucky;M;Olive;Winter;2023;2.8;Yes;2-Day Shipping;No;nothing;Debit Card;
245;53;Female;Belt;Accessories;42;USA;Oregon;S;Indigo;Spring;2023;4.9;Yes;2-Day Shipping;No;nothing;Cash;
246;49;Female;Sandals;Footwear;53;USA;Rhode Island;L;Charcoal;Summer;2023;3.3;Yes;Next Day Air;Yes;nothing;Debit Card;10.0
247;35;Female;Sunglasses;Accessories;86;USA;Nevada;XL;Beige;Spring;2023;3.2;Yes;Express;No;nothing;Debit Card;
248;0;Female;Sweater;Clothing;66;USA;Montana;XL;Brown;Spring;2023;4.4;Yes;Standard;No;nothing;Debit Card;
249;0;Female;Belt;Accessories;100;USA;Pennsylvania;M;Blue;Winter;2023;4.8;Yes;Express;Yes;nothing;Cash;50.0
250;53;;Handbag;Accessories;47;USA;Alaska;S;Teal;Fall;2023;4.2;Yes;Standard;No;nothing;Credit Card;
251;33;Female;Skirt;Clothing;25;USA;Mississippi;L;Black;Fall;2023;4.0;Yes;Express;No;nothing;Bank Transfer;0.0
252;21;;Handbag;Accessories;51;USA;Wyoming;XL;Gold;Winter;2023;2.5;Yes;Standard;No;34;Debit;
253;32;Female;Shorts;Clothing;41;USA;Delaware;M;Violet;Summer;2023;3.9;Yes;Free Shipping;No;nothing;Debit Card;
254;0;Female;Boots;Footwear;73;USA;Oklahoma;L;Cyan;Winter;2023;4.9;Yes;2-Day Shipping;Yes;15;Bank Transfer;10.0
255;67;Female;Sunglasses;Accessories;42;USA;Indiana;M;White;Winter;2023;3.5;Yes;Store Pickup;No;nothing;Credit;0.0
256;43;Female;Scarf;Accessories;20;USA;Maryland;M;Charcoal;Spring;2023;4.2;Yes;Free Shipping;No;nothing;Debit Card;0.0
257;58;Male;Jewelry;Accessories;30;USA;South Dakota;XL;Violet;Spring;2023;4.7;Yes;Express;No;nothing;Credit Card;0.0
258;20;Male;Handbag;Accessories;53;USA;West Virginia;M;Red;Summer;2023;4.5;Yes;Express;No;5;Credit Card;0.0
259;61;;Gloves;Accessories;74;USA;Alabama;S;Lavender;Spring;2023;2.8;Yes;Express;Yes;nothing;Cash;10.0
260;32;Male;Jeans;Clothing;57;USA;Louisiana;M;Gold;Fall;2023;2.9;Yes;Standard;No;13;Debit Card;
261;0;Male;Hat;Accessories;57;USA;Montana;S;Red;Winter;2023;3.2;Yes;2-Day Shipping;No;11;Credit Card;0.0
262;0;Female;Jeans;Clothing;77;USA;California;L;Magenta;Winter;2023;4.9;Yes;Standard;No;nothing;Credit Card;
263;37;Female;Pants;Clothing;40;USA;Hawaii;M;Teal;Summer;2023;3.7;Yes;Next Day Air;No;nothing;Debit Card;0.0
264;27;Female;Shorts;Clothing;46;USA;Iowa;M;Purple;Summer;2023;4.3;Yes;Store Pickup;Yes;nothing;Debit Card;20.0
265;36;Male;Pants;Clothing;78;USA;Colorado;S;Charcoal;Fall;2023;3.9;Yes;Store Pickup;Yes;nothing;Cash;10.0
266;32;Female;Backpack;Accessories;59;USA;Michigan;M;Gray;Spring;2023;3.2;Yes;2-Day Shipping;No;nothing;Bank Transfer;
267;51;Female;Jewelry;Accessories;75;USA;Louisiana;L;White;Summer;2023;3.1;Yes;Express;No;nothing;Credit Card;
268;64;Female;Sweater;Clothing;54;USA;Maryland;M;Olive;Spring;2023;3.9;Yes;2-Day Shipping;No;42;Debit Card;0.0
269;68;Male;Shoes;Footwear;42;USA;Georgia;M;Charcoal;Spring;2023;2.6;Yes;Store Pickup;No;nothing;Cash;0.0
270;68;Female;Blouse;Clothing;44;USA;Georgia;M;Charcoal;Winter;2023;3.3;Yes;Next Day Air;No;nothing;Cash;
271;33;Female;Jeans;Clothing;52;USA;North Dakota;XL;Orange;Fall;2023;4.6;Yes;Free Shipping;No;nothing;Bank Transfer;0.0
272;65;Female;Sunglasses;Accessories;69;USA;Maryland;XL;Yellow;Summer;2023;4.6;Yes;Express;No;nothing;Credit Card;
273;48;Female;Jewelry;Accessories;26;USA;Oregon;M;Beige;Summer;2023;4.4;Yes;2-Day Shipping;Yes;nothing;Debit Card;50.0
274;69;Female;Coat;Outerwear;33;USA;North Dakota;S;Silver;Spring;2023;4.2;Yes;Express;No;nothing;Debit Card;0.0
275;59;Female;Jewelry;Accessories;32;USA;Maryland;M;Indigo;Spring;2023;3.0;Yes;Express;No;28;Cash;
276;48;Male;Backpack;Accessories;85;USA;Virginia;XL;Lavender;Winter;2023;4.0;Yes;Express;Yes;13;Credit Card;10.0
277;25;;Skirt;Clothing;30;USA;South Dakota;XL;Turquoise;Fall;2023;3.5;Yes;Express;No;11;Bank Transfer;
278;29;;Shirt;Clothing;29;USA;Georgia;M;Green;Winter;2023;3.0;Yes;Store Pickup;No;36;Bank Transfer;
279;57;Male;Sweater;Clothing;95;USA;Hawaii;M;Orange;Spring;2023;3.7;Yes;Express;Yes;23;Debit Card;10.0
280;23;Male;Sneakers;Footwear;69;USA;Arkansas;L;Turquoise;Summer;2023;4.0;Yes;Standard;No;nothing;Bank Transfer;
281;45;Female;Sandals;Footwear;69;USA;Montana;S;Cyan;Fall;2023;4.2;Yes;2-Day Shipping;No;21;Cash;0.0
282;38;F;Belt;Accessories;61;USA;Oklahoma;XL;Charcoal;Spring;2023;2.5;Yes;Standard;No;nothing;Debit Card;
283;21;M;Skirt;Clothing;94;USA;Minnesota;M;Teal;Summer;2023;3.0;Yes;2-Day Shipping;Yes;9;Cash;10.0
284;32;Male;Sweater;Clothing;30;USA;Montana;S;Maroon;Fall;2023;3.2;Yes;Next Day Air;No;nothing;Debit Card;0.0
285;63;Male;Skirt;Clothing;45;USA;Ohio;M;Red;Summer;2023;3.5;Yes;Standard;No;nothing;Credit;
286;29;Male;Handbag;Accessories;39;USA;Kentucky;XL;Yellow;Summer;2023;4.8;Yes;Express;No;nothing;Debit Card;0.0
287;27;Male;Jewelry;Accessories;51;USA;Nebraska;L;Gray;Summer;2023;2.6;Yes;Store Pickup;No;nothing;Debit Card;
288;56;Female;Scarf;Accessories;37;USA;Delaware;L;Blue;Spring;2023;3.4;Yes;2-Day Shipping;No;nothing;Debit Card;0.0
289;30;Male;T-shirt;Clothing;62;USA;North Carolina;M;Lavender;Winter;2023;3.7;Yes;2-Day Shipping;Yes;nothing;Debit Card;20.0
290;0;Female;Coat;Outerwear;85;USA;New York;M;Yellow;Fall;2023;4.5;Yes;2-Day Shipping;No;nothing;Credit Card;0.0
291;58;Female;T-shirt;Clothing;33;USA;Colorado;M;Indigo;Winter;2023;3.7;Yes;Standard;Yes;nothing;Credit;10.0
292;57;;Dress;Clothing;26;USA;Delaware;XL;Violet;Fall;2023;3.3;Yes;Next Day Air;No;40;Bank Transfer;0.0
293;60;Male;Shoes;Footwear;99;USA;Utah;M;Green;Spring;2023;4.7;Yes;Free Shipping;No;24;Cash;0.0
294;69;;Handbag;Accessories;39;USA;Connecticut;M;White;Spring;2023;2.7;Yes;Express;No;nothing;Debit;
295;70;Female;Skirt;Clothing;20;USA;New Jersey;M;Gold;Spring;2023;4.6;Yes;Store Pickup;No;19;Credit Card;
296;53;Male;Sunglasses;Accessories;42;USA;West Virginia;M;Indigo;Winter;2023;2.7;Yes;Store Pickup;No;24;Credit Card;
297;25;Female;Sandals;Footwear;74;USA;Indiana;S;Lavender;Spring;2023;4.8;Yes;2-Day Shipping;No;nothing;Credit Card;
298;48;Female;Shoes;Footwear;26;USA;Delaware;XL;Purple;Summer;2023;4.4;Yes;Standard;No;nothing;Credit Card;0.0
299;69;Male;T-shirt;Clothing;53;USA;Maryland;M;Lavender;Winter;2023;4.0;Yes;Standard;Yes;nothing;Debit Card;10.0
300;25;Male;Sneakers;Footwear;80;USA;Pennsylvania;M;Maroon;Summer;2023;3.2;Yes;Next Day Air;Yes;28;Debit;50.0
301;29;Female;Hat;Accessories;98;USA;Iowa;M;Teal;Spring;2023;4.4;Yes;Store Pickup;No;nothing;Debit;
302;46;Female;Skirt;Clothing;95;USA;Pennsylvania;M;Green;Spring;2023;3.8;Yes;Standard;No;nothing;Credit Card;0.0
303;37;Female;Sweater;Clothing;44;USA;Delaware;L;Olive;Summer;2023;3.6;Yes;Express;Yes;nothing;Bank Transfer;20.0
304;20;Female;Sandals;Footwear;60;USA;Oregon;M;Turquoise;Summer;2023;3.3;Yes;Next Day Air;No;nothing;Debit Card;0.0
305;40;Male;Dress;Clothing;84;USA;Oregon;M;Green;Winter;2023;3.4;Yes;Next Day Air;Yes;nothing;Credit Card;10.0
306;60;Female;Sweater;Clothing;59;USA;Utah;M;Teal;Fall;2023;3.5;Yes;2-Day Shipping;No;26;Credit;0.0
307;26;Male;Jacket;Outerwear;49;USA;North Dakota;S;White;Summer;2023;3.6;Yes;Express;No;4;Cash;0.0
308;29;Female;Gloves;Accessories;32;USA;Florida;M;Orange;Winter;2023;3.2;Yes;Free Shipping;No;3;Credit Card;
309;66;;Handbag;Accessories;29;USA;Maryland;M;Beige;Fall;2023;3.7;Yes;Standard;No;nothing;Debit Card;
310;66;Female;Dress;Clothing;22;USA;Minnesota;M;Yellow;Spring;2023;4.5;Yes;Standard;No;nothing;Cash;0.0
311;56;Female;Pants;Clothing;85;USA;Montana;M;Charcoal;Winter;2023;4.6;Yes;Standard;No;nothing;Cash;
312;69;Female;Jeans;Clothing;52;USA;Rhode Island;L;Silver;Winter;2023;4.1;Yes;Store Pickup;No;nothing;Bank Transfer;
313;38;Female;Pants;Clothing;89;USA;Massachusetts;L;Green;Spring;2023;3.4;Yes;Next Day Air;No;nothing;Debit;
314;42;Female;Dress;Clothing;77;USA;Vermont;M;Pink;Spring;2023;3.7;Yes;Express;Yes;50;Credit Card;10.0
315;30;Female;Pants;Clothing;24;USA;New Jersey;M;Purple;Summer;2023;3.3;Yes;Store Pickup;No;nothing;Debit Card;0.0
316;66;Female;Jewelry;Accessories;24;USA;Wisconsin;XL;Orange;Spring;2023;4.5;Yes;Express;No;nothing;Debit Card;
317;36;Female;Handbag;Accessories;22;USA;California;M;Charcoal;Fall;2023;3.3;Yes;Free Shipping;No;nothing;Debit Card;
318;58;Male;Sweater;Clothing;82;USA;West Virginia;L;Teal;Fall;2023;4.3;Yes;Standard;No;nothing;Cash;
319;45;Female;Backpack;Accessories;67;USA;South Dakota;M;Beige;Winter;2023;2.5;Yes;Standard;No;nothing;Cash;0.0
320;47;Male;Shorts;Clothing;74;USA;Maine;XL;White;Spring;2023;2.6;Yes;Standard;Yes;nothing;Cash;50.0
321;66;Female;Jewelry;Accessories;72;USA;Kansas;L;White;Summer;2023;4.9;Yes;Standard;No;28;Debit Card;
322;41;Female;Sneakers;Footwear;36;USA;Vermont;L;Orange;Summer;2023;4.7;Yes;Free Shipping;No;nothing;Debit Card;0.0
323;41;Female;Belt;Accessories;95;USA;Tennessee;S;Cyan;Winter;2023;3.0;Yes;Standard;No;nothing;Credit Card;
324;66;Female;Hoodie;Clothing;78;USA;Tennessee;M;Orange;Winter;2023;3.5;Yes;Next Day Air;No;nothing;Cash;
325;37;Female;Shirt;Clothing;82;USA;Wyoming;M;Olive;Summer;2023;4.8;Yes;Standard;No;nothing;Debit Card;
326;0;Female;Pants;Clothing;70;USA;Vermont;M;Charcoal;Winter;2023;4.3;Yes;Free Shipping;No;nothing;Debit Card;
327;62;Female;Scarf;Accessories;41;USA;New Jersey;M;White;Fall;2023;3.2;Yes;Store Pickup;No;48;Bank Transfer;
328;61;Female;Coat;Outerwear;42;USA;Iowa;M;Teal;Summer;2023;3.1;Yes;Free Shipping;No;nothing;Credit;
329;48;;Coat;Outerwear;50;USA;Florida;M;Yellow;Fall;2023;2.8;Yes;Free Shipping;No;nothing;Credit Card;
330;70;Female;Socks;Clothing;31;USA;Nevada;S;White;Summer;2023;2.9;Yes;2-Day Shipping;Yes;34;Bank Transfer;10.0
331;46;Female;Sweater;Clothing;51;USA;North Dakota;M;Beige;Winter;2023;3.7;Yes;Express;Yes;nothing;Debit Card;10.0
332;0;Female;Shirt;Clothing;98;USA;Florida;L;Beige;Fall;2023;3.3;Yes;Store Pickup;No;46;Cash;0.0
333;19;Female;Shirt;Clothing;86;USA;New York;M;Maroon;Winter;2023;2.8;Yes;2-Day Shipping;Yes;nothing;Credit Card;10.0
334;39;Female;Sweater;Clothing;64;USA;Alaska;M;Teal;Winter;2023;4.5;Yes;Standard;Yes;15;Bank Transfer;10.0
335;41;Female;Blouse;Clothing;46;USA;Kansas;M;Lavender;Fall;2023;2.6;Yes;Next Day Air;No;nothing;Credit Card;
336;20;Male;Sweater;Clothing;85;USA;Oregon;L;Maroon;Spring;2023;3.7;Yes;Standard;Yes;nothing;Debit Card;10.0
337;36;Female;Hat;Accessories;81;USA;Rhode Island;S;Orange;Fall;2023;4.4;Yes;Express;No;16;Cash;0.0
338;32;Female;Sweater;Clothing;59;USA;New Mexico;M;Cyan;Winter;2023;4.3;Yes;2-Day Shipping;No;16;Bank Transfer;
339;69;Female;Hoodie;Clothing;79;USA;Massachusetts;M;Silver;Winter;2023;3.5;Yes;Express;Yes;nothing;Cash;20.0
340;40;Male;Shorts;Clothing;33;USA;Pennsylvania;M;Teal;Spring;2023;3.8;Yes;2-Day Shipping;No;nothing;Credit Card;
341;40;Male;Shorts;Clothing;47;USA;New Jersey;L;Blue;Summer;2023;3.5;Yes;Express;No;nothing;Debit Card;0.0
342;20;Male;Hat;Accessories;20;USA;Utah;S;Blue;Summer;2023;4.6;Yes;Store Pickup;Yes;nothing;Debit Card;10.0
343;64;Female;Coat;Outerwear;36;USA;Kentucky;M;Olive;Spring;2023;2.6;Yes;Next Day Air;Yes;nothing;Credit Card;10.0
344;27;Female;Sandals;Footwear;39;USA;Nebraska;M;Purple;Summer;2023;4.4;Yes;Next Day Air;Yes;nothing;Debit Card;10.0
345;24;Female;Skirt;Clothing;71;USA;Virginia;M;Charcoal;Winter;2023;4.0;Yes;Standard;No;46;Debit Card;
346;48;Male;Shoes;Footwear;59;USA;Wyoming;S;Olive;Winter;2023;4.4;Yes;Next Day Air;Yes;27;Bank Transfer;10.0
347;49;Male;Jeans;Clothing;50;USA;New Mexico;L;Violet;Spring;2023;4.7;Yes;Next Day Air;No;nothing;Cash;0.0
348;36;Female;Sandals;Footwear;41;USA;Oregon;L;Red;Fall;2023;3.9;Yes;Store Pickup;No;nothing;Cash;0.0
349;56;Male;Blouse;Clothing;59;USA;South Carolina;M;Beige;Fall;2023;2.7;Yes;Free Shipping;Yes;17;Cash;10.0
350;37;Male;Hat;Accessories;87;USA;Arizona;M;Green;Winter;2023;3.7;Yes;2-Day Shipping;Yes;nothing;Bank Transfer;10.0
351;42;Female;Sweater;Clothing;68;USA;Kentucky;M;Violet;Spring;2023;2.6;Yes;2-Day Shipping;No;nothing;Bank Transfer;0.0
352;28;Female;Skirt;Clothing;90;USA;New York;M;Teal;Winter;2023;3.9;Yes;Standard;No;24;Debit Card;0.0
353;27;Female;Jeans;Clothing;71;USA;Texas;XL;Yellow;Fall;2023;4.9;Yes;Next Day Air;No;nothing;Cash;
354;0;Female;Sneakers;Footwear;64;USA;Missouri;L;Yellow;Fall;2023;4.1;Yes;Store Pickup;Yes;nothing;Debit Card;20.0
355;58;Female;Jewelry;Accessories;76;USA;Pennsylvania;S;Olive;Fall;2023;3.0;Yes;Free Shipping;No;42;Debit Card;
356;37;Female;Jewelry;Accessories;42;USA;Oregon;XL;Magenta;Fall;2023;4.1;Yes;2-Day Shipping;No;nothing;Credit;
357;0;Male;Pants;Clothing;80;USA;Nevada;L;Black;Spring;2023;3.8;Yes;Standard;No;nothing;Cash;
358;18;F;Belt;Accessories;56;USA;Arkansas;M;Olive;Spring;2023;4.0;Yes;Standard;No;nothing;Credit Card;
359;48;Female;Hat;Accessories;25;USA;Minnesota;XL;Magenta;Summer;2023;3.6;Yes;Express;No;36;Credit Card;
360;31;F;Sneakers;Footwear;74;USA;Georgia;M;Olive;Winter;2023;3.0;Yes;Store Pickup;Yes;nothing;Credit Card;20.0
361;51;Male;Pants;Clothing;30;USA;Rhode Island;M;Teal;Summer;2023;3.0;Yes;Standard;No;nothing;Debit Card;
362;0;Female;T-shirt;Clothing;96;USA;Nevada;M;White;Spring;2023;2.6;Yes;Free Shipping;No;nothing;Cash;0.0
363;53;Female;Sneakers;Footwear;64;USA;Texas;M;Charcoal;Fall;2023;3.4;Yes;Free Shipping;No;nothing;Debit Card;
364;55;F;Shorts;Clothing;88;USA;Florida;L;Yellow;Winter;2023;3.1;Yes;Free Shipping;No;42;Bank Transfer;0.0
365;62;Male;Shoes;Footwear;88;USA;North Dakota;L;Charcoal;Summer;2023;3.0;Yes;Free Shipping;No;7;Debit Card;0.0
366;55;Female;Gloves;Accessories;88;USA;West Virginia;XL;Gray;Summer;2023;3.7;Yes;Standard;Yes;50;Credit;10.0
367;64;Male;Socks;Clothing;36;USA;Nebraska;M;Turquoise;Spring;2023;3.5;Yes;Store Pickup;Yes;37;Debit Card;20.0
368;52;Female;Dress;Clothing;40;USA;Tennessee;XL;Cyan;Spring;2023;2.8;Yes;Store Pickup;Yes;18;Bank Transfer;20.0
369;24;Female;Handbag;Accessories;39;USA;Oklahoma;M;Charcoal;Spring;2023;4.5;Yes;Standard;No;29;Cash;0.0
370;38;Female;Belt;Accessories;40;USA;Wisconsin;M;Silver;Summer;2023;3.3;Yes;Store Pickup;No;45;Debit;
371;59;Female;Scarf;Accessories;34;USA;Oregon;M;Olive;Winter;2023;3.4;Yes;Express;No;nothing;Cash;0.0
372;27;Female;Sneakers;Footwear;83;USA;North Carolina;S;Pink;Winter;2023;3.2;Yes;2-Day Shipping;No;nothing;Debit;
373;24;Female;Sweater;Clothing;85;USA;Pennsylvania;L;Orange;Summer;2023;3.7;Yes;Standard;Yes;7;Debit Card;10.0
374;23;Male;Coat;Outerwear;27;USA;North Dakota;L;White;Summer;2023;4.6;Yes;Express;No;nothing;Debit Card;
375;69;Male;Jewelry;Accessories;78;USA;Ohio;S;Purple;Spring;2023;5.0;Yes;Store Pickup;No;nothing;Bank Transfer;
376;59;Female;Sunglasses;Accessories;32;USA;Oklahoma;M;Olive;Summer;2023;4.4;Yes;Standard;No;6;Debit Card;0.0
377;51;;Shoes;Footwear;51;USA;South Carolina;S;Gray;Fall;2023;4.9;Yes;Express;No;2;Debit Card;
378;63;M;Scarf;Accessories;32;USA;Maine;M;Silver;Spring;2023;4.1;Yes;Standard;No;nothing;Credit Card;
379;54;Male;Dress;Clothing;62;USA;Nevada;L;Orange;Winter;2023;4.9;Yes;Next Day Air;Yes;nothing;Credit Card;50.0
380;32;Male;T-shirt;Clothing;29;USA;Montana;S;Magenta;Fall;2023;4.7;Yes;2-Day Shipping;No;nothing;Debit Card;
381;39;Female;Backpack;Accessories;69;USA;New Hampshire;XL;Beige;Fall;2023;3.0;Yes;Store Pickup;No;nothing;Bank Transfer;
382;66;Female;Jewelry;Accessories;25;USA;Maine;L;Lavender;Winter;2023;3.4;Yes;Store Pickup;No;nothing;Credit Card;
383;28;Female;Jeans;Clothing;76;USA;California;M;Peach;Winter;2023;3.2;Yes;Store Pickup;Yes;nothing;Debit;10.0
384;50;Female;Sunglasses;Accessories;77;USA;West Virginia;S;Magenta;Fall;2023;2.9;Yes;Standard;No;6;Debit;0.0
385;70;Male;Sweater;Clothing;33;USA;California;M;Beige;Fall;2023;4.5;Yes;2-Day Shipping;No;6;Debit Card;
386;67;Male;Shorts;Clothing;93;USA;West Virginia;S;Yellow;Fall;2023;2.7;Yes;Next Day Air;No;12;Credit Card;0.0
387;64;Male;Jewelry;Accessories;39;USA;Louisiana;L;Brown;Spring;2023;3.4;Yes;Express;No;nothing;Cash;0.0
388;45;Male;Coat;Outerwear;93;USA;Georgia;L;Silver;Summer;2023;4.6;Yes;Store Pickup;No;nothing;Cash;
389;22;Female;Handbag;Accessories;82;USA;Washington;M;Orange;Summer;2023;2.7;Yes;Store Pickup;Yes;nothing;Credit;20.0
390;27;Male;Boots;Footwear;42;USA;Virginia;L;Purple;Spring;2023;4.2;Yes;Standard;No;nothing;Bank Transfer;
391;25;Male;Gloves;Accessories;71;USA;Indiana;M;Indigo;Winter;2023;3.2;Yes;2-Day Shipping;No;19;Cash;0.0
392;37;F;Sweater;Clothing;86;USA;Minnesota;L;Gray;Spring;2023;4.8;Yes;Standard;Yes;nothing;Cash;50.0
393;26;Male;T-shirt;Clothing;82;USA;Idaho;XL;Black;Spring;2023;3.3;Yes;Next Day Air;No;nothing;Credit Card;
394;33;Male;Shoes;Footwear;65;USA;Vermont;L;Maroon;Fall;2023;4.2;Yes;Standard;No;nothing;Debit;0.0
395;0;Female;Scarf;Accessories;29;USA;North Dakota;M;Beige;Spring;2023;4.8;Yes;Store Pickup;Yes;nothing;Debit Card;10.0
396;37;Female;Sneakers;Footwear;65;USA;Rhode Island;L;Brown;Winter;2023;4.9;Yes;Store Pickup;No;2;Cash;
397;46;Female;Dress;Clothing;88;USA;South Carolina;S;Black;Fall;2023;3.9;Yes;Standard;No;24;Bank Transfer;0.0
398;22;Female;Belt;Accessories;46;USA;Mississippi;M;Indigo;Fall;2023;3.0;Yes;Free Shipping;No;26;Cash;0.0
399;20;Male;Boots;Footwear;67;USA;Montana;S;Silver;Winter;2023;4.6;Yes;Free Shipping;No;nothing;Debit Card;0.0
400;60;Female;Scarf;Accessories;35;USA;Idaho;L;Blue;Fall;2023;3.5;Yes;2-Day Shipping;Yes;nothing;Debit Card;50.0
